"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"269","D00780","SS80 lato Via Uruguay fronte Via Medici","","42.36665099999851","13.362789999998363","","","0","","",""
"270","D00790","SS80 lato Via Medici fronte Via Uruguay","","42.365790999998524","13.36387999999837","","","0","","",""
"271","D00800","SS80 lato casa cantoniera Via Pitinum","","42.364400999998544","13.367469999998386","","","0","","",""
"272","D00810","SS80 fronte casa cantoniera Via Pitinum","","42.364080999998535","13.367779999998387","","","0","","",""
"273","D00820","SS80 CAMPOMIZZI","","42.361764565538806","13.374757448519606","","","0","","",""
"274","D00830","SS80 fronte Campomizzi DISMESSA","","42.36145099999858","13.375429999998426","","","0","","",""
"275","D00840","SS80 FRONTE HOTEL AMITERNUM  lato Caserma","","42.36088069062876","13.377353846895051","","","0","","",""
"276","D00850","SS80 lato Hotel Amiternum fronte Caserma DISMESSA","","42.36091099999859","13.377029999998435","","","0","","",""
"277","D00860","CORRADO IV Mercato Piazza d'Armi","","42.3597209999986","13.38054999999845","","","0","","",""
"278","D00870","MC DONALD Viale Corrado IV","","42.35916099999862","13.38142999999846","","","0","","",""
"279","D00880","Viale Fiamme Gialle varco1 fronte GDF","","42.376950999998364","13.335619999998219","","","0","","",""
"280","D00890","Viale Fiamme Gialle varco2 fronte GDF","","42.378559999998345","13.333309999998209","","","0","","",""
"281","D00900","VIALE FIAMME GIALLE varco3 fronte GDF","","42.38018999999833","13.331099999998193","","","0","","",""
"282","D00910","1° ROTATORIA GDF","","42.38689999999827","13.321139999998135","","","0","","",""
"283","D00915","Via Cagnano lato Via San Vittorino","","42.386859999998265","13.321609999998142","","","0","","",""
"284","D00920","CAPOLINEA GDF varco3 Viale Fiamme Gialle","","42.380359999998326","13.329979999998187","","","0","","",""
"285","D00930","Viale Fiamme Gialle varco2 lato GDF","","42.37837999999833","13.333199999998206","","","0","","",""
"286","D00940","Viale Fiamme Gialle varco1 lato GDF","","42.37658099999835","13.335849999998223","","","0","","",""
"287","D00950","Viale Corrado IV Rotonda Piazza d'Armi","","42.356900999998636","13.38632999999848","","","0","","",""
"288","D00960","Via Eusanio Stella Mercato Contadino","","42.35335099999861","13.381679999998457","","","0","","",""
"289","D00990","N.I. PILE Via Carabba lato via Contini","","42.35465099999859","13.379229999998444","","","0","","",""
"290","D01000","N.I. PILE Via Carabba fronte via Contini","","42.3543109999986","13.379009999998443","","","0","","",""
"291","D01010","POSTE centi colella SS17 Ovest","","42.36020099999848","13.356729999998333","","","0","","",""
"292","D01020","V. Salaria Antica Est - fronte scuola","","42.35768099999856","13.373699999998417","","","0","","",""
"293","D01030","CASE S. ANTONIO 1. fermata","","42.35796899999856","13.373055999998414","","","0","","",""
"294","D01040","CASE S. ANTONIO 2. fermata","","42.35762099999858","13.371249999998405","","","0","","",""
"295","D01050","V. Salaria Antica Est - lato scuola","","42.35733099999856","13.373729999998417","","","0","","",""
"296","D01070","2° ROTATORIA GDF","","42.3938899999982","13.311249999998077","","","0","","",""
"297","D01080","VIALE XXV APRILE lato Corte Appello","","42.35225099999863","13.384789999998473","","","0","","",""
"298","D01090","Variante Pile Via Farroni  lato Carabba","","42.35410099999858","13.37584999999843","","","0","","",""
"299","D01100","Variante Pile Via Farroni fronte Carabba","","42.353741999998576","13.375188999998425","","","0","","",""
"300","D01110","MAZZINI Variante Pile Via Farroni","","42.35357399999856","13.3698709999984","","","0","","",""
"301","D01120","MAZZINI fronte Variante Pile Via Farroni","","42.35341099999856","13.369878999998397","","","0","","",""
"302","D01140","Variante Pile Via Farroni lato Pertini","","42.354536999998544","13.36866799999839","","","0","","",""
"303","D01150","Viale Fiamme Gialle fronte Via Poppleto","","42.3746309999984","13.342439999998259","","","0","","",""
"304","D01160","Viale Fiamme Gialle lato Via Poppleto","","42.37460099999839","13.34153999999825","","","0","","",""
"305","D99999","DEPOSITO","","42.356462798048945","13.351913047452273","","","0","","",""
"306","E00010","VIA FERMI fronte Centro Commerciale","","42.374241377435865","13.350703390249329","","","0","","",""
"307","E00020","Via Fermi lato Centro Commerciale","","42.37438099999845","13.350879999998302","","","0","","",""
"308","E00030","Via A.Arischia lato via Dante Alighieri","","42.37621099999845","13.352989999998313","","","0","","",""
"309","E00040","Via A.Arischia fronte via Dante Alighier","","42.37590099999845","13.353049999998312","","","0","","",""
"310","E00050","Via A.Arischia lato Via del Colle","","42.374870999998464","13.355709999998325","","","0","","",""
"311","E00060","Via A.Arischia lato Via Pier Delle Vigne","","42.37466099999848","13.355859999998327","","","0","","",""
"312","E00070","Via A.Arischia lato Via di Sfrizzoli","","42.3734109999985","13.359049999998344","","","0","","",""
"313","E00080","Via A.Arischia lato Via Caduti traforo","","42.373060999998486","13.359409999998347","","","0","","",""
"314","E00090","VIA ANTICA ARISCHIA lato scuole medie","","42.371480999998525","13.363479999998365","","","0","","",""
"315","E00100","VIA ANTICA ARISCHIA fronte scuole medie","","42.37123099999853","13.363799999998367","","","0","","",""
"316","E00110","Via A.Arischia fronte chiesa","","42.370620999998536","13.366779999998382","","","0","","",""
"317","E00120","VIA ANTICA ARISCHIA lato chiesa","","42.37040099999853","13.366949999998385","","","0","","",""
"318","E00130","Via A.Arischia lato Via Argentina","","42.36970099999855","13.369669999998395","","","0","","",""
"319","E00140","Via A.Arischia lato v.Madonna di Pettino","","42.36940099999856","13.3700099999984","","","0","","",""
"320","E00150","Via A.Arischia incr. Via Aufidena","","42.368700999998566","13.372309999998413","","","0","","",""
"321","E00160","VIA ANTICA ARISCHIA sotto A24","","42.36816099999859","13.376679999998434","","","0","","",""
"322","E00170","Via Peltuinum sotto A24","","42.36778099999859","13.376799999998433","","","0","","",""
"323","E00180","Via A.Arischia fronte Via Cutilia","","42.3671709999986","13.380209999998451","","","0","","",""
"324","E00190","Via A.Arischia lato Via Cutilia","","42.3668309999986","13.38054999999845","","","0","","",""
"325","E00200","Via A.Arischia lato Via Sila Persichelli","","42.36579099999862","13.382759999998461","","","0","","",""
"326","E00210","Via A.Arischia fron Via Sila Persichelli","","42.36535099999862","13.383199999998467","","","0","","",""
"327","E00220","VIA CONFALONIERI lato Inapli","","42.36460099999863","13.385859999998477","","","0","","",""
"328","E00230","VIA CONFALONIERI fronte Inapli","","42.36450099999863","13.386099999998478","","","0","","",""
"329","E00240","VIA MARCONI lato chiesa S.Sisto","","42.363760999998654","13.390799999998505","","","0","","",""
"330","E00250","VIA MARCONI fronte chiesa S.Sisto","","42.36380099999866","13.3902599999985","","","0","","",""
"331","E00260","VIA MARCONIi fronte Via Campomizzi","","42.36358099999866","13.392159999998508","","","0","","",""
"332","E00270","VIA MARCONI lato Via Campomizzi","","42.364100999998655","13.392529999998512","","","0","","",""
"333","E00280","VIA MARCONI c.da Cianfarano dir. S.Sisto","","42.36278099999868","13.39605999999853","","","0","","",""
"334","E00290","VIA MARCONI c.da Cianfarano dir. S.Fran.","","42.36268099999868","13.395979999998527","","","0","","",""
"335","E00300","VIA MARCONI c.da Sansone dir.S.Sisto","","42.36265099999871","13.400039999998548","","","0","","",""
"336","E00310","VIA MARCONI c.da Sansone dir.S.Francesco","","42.36226099999869","13.400459999998548","","","0","","",""
"337","E00320","Via Aldo Moro incr. Via Tosti lato Sud DISMESSA","","42.35824099999872","13.404029999998565","","","0","","",""
"338","E00330","Via Aldo Moro incr. Via Tosti lato Nord","","42.35845099999873","13.404439999998566","","","0","","",""
"339","E00340","Via Aldo Moro fronte Via Fedri lato Sud","","42.3591009999987","13.402879999998559","","","0","","",""
"340","E00350","Via Aldo Moro lato Via Fedri lato Nord","","42.359300999998716","13.40289999999856","","","0","","",""
"341","E00360","VIA ALDO MORO lato scuole","","42.360030999998706","13.400879999998551","","","0","","",""
"342","E00370","VIA ALDO MORO fronte scuole","","42.36006099999871","13.399879999998547","","","0","","",""
"343","E00380","Via Monte Velino incrocio Via Aldo Moro","","42.35970099999869","13.397329999998535","","","0","","",""
"344","E00390","VALLE PRETARA CHIESA via Monte Sirente","","42.35889099999868","13.396689999998529","","","0","","",""
"345","E00400","Valle Pretara ex-poste Via Pizzo di Sevo","","42.35901099999869","13.397749999998535","","","0","","",""
"346","E00410","Via Aldo Moro icrocio Via Monte Velino","","42.3600209999987","13.397299999998532","","","0","","",""
"347","E00420","Via Aldo Moro Cianfarano lato edicola","","42.36071099999868","13.395159999998523","","","0","","",""
"348","E00430","Via Aldo Moro Cianfarano fronte edicola","","42.36061099999868","13.394959999998521","","","0","","",""
"349","E00440","Via Aldo Moro C.Pretara Via Monte Matese","","42.35921099999867","13.393129999998514","","","0","","",""
"350","E00450","Via Aldo Moro C.Pretara Via Monte Cagno","","42.35924099999866","13.392579999998514","","","0","","",""
"351","E00460","Via Aldo Moro in.Via San Sisto lato Sud","","42.35876099999866","13.3906299999985","","","0","","",""
"352","E00470","Via Aldo Moro in.Via San Sisto lato Nord","","42.35906099999865","13.390309999998498","","","0","","",""
"353","E00480","VIA CADUTI VIA FANIi lato Nord","","42.35926235505429","13.388762628259917","","","0","","",""
"354","E00490","VIA CADUTI VIA FANI lato Sud","","42.35926242550982","13.388588255590642","","","0","","",""
"355","E00500","Via San Sisto fronte incr. Via Nocelle","","42.36114099999865","13.389629999998496","","","0","","",""
"356","E00510","Via San Sisto lato incr. Via Nocelle","","42.361180999998645","13.3898499999985","","","0","","",""
"357","E00520","Via San Sisto lato c.sportivo Verdeaq","","42.36323099999865","13.389639999998497","","","0","","",""
"358","E00530","Via San Sisto fronte c.sportivo Verdeaq","","42.362800999998655","13.389779999998497","","","0","","",""
"359","E00540","SAN SISTO PIAZZA fronte chiesa","","42.36482099999866","13.389489999998494","","","0","","",""
"360","E00560","VIA PICCININI lato Via San Giuliano","","42.36520099999864","13.387359999998484","","","0","","",""
"361","E00580","VIA PICCININIi lato Via Santucci","","42.36413099999861","13.384429999998472","","","0","","",""
"362","E00590","VIA PICCINII fronte Via Santucci","","42.364090999998616","13.38410999999847","","","0","","",""
"363","E00600","VIA PICCININI chiesa","","42.36296099999861","13.383009999998464","","","0","","",""
"364","E00630","Via Piccinini mercato piazza d'armi","","42.361300999998605","13.380569999998453","","","0","","",""
"365","E00640","VIA BETAO CESIDIO Santanza","","42.358360999998645","13.386429999998482","","","0","","",""
"366","E00680","VIA BEATO CESIDIO Piazza Italia","","42.36115099999865","13.386929999998483","","","0","","",""
"367","E00700","Via Pellegrini fron Via Andreassi","","42.363550999998644","13.386979999998486","","","0","","",""
"368","E00720","Via Paolucci S.Barbara piazza Ayala","","42.36256099999862","13.385409999998478","","","0","","",""
"369","E00740","VIA AMITERNUM incr. Piccinini lato bar","","42.36395099999863","13.382679999998464","","","0","","",""
"370","E00750","VIA AMITERNUM incr. Piccinini fronte bar","","42.36412099999862","13.382629999998464","","","0","","",""
"371","E00760","Via Amiternum fronte Via Milonia/edicola","","42.3653509999986","13.378799999998444","","","0","","",""
"372","E00770","Via Amiternum lato Via Milonia/edicola","","42.36559099999859","13.378669999998444","","","0","","",""
"373","E00790","VIA DA VINCI lato Regione Abruzzo","","42.36620099999857","13.375149999998424","","","0","","",""
"374","E00800","VIA DA VINCI fronte Regione Abruzzo","","42.36627099999858","13.37462999999842","","","0","","",""
"375","E00810","VIA DA VINCI fronte cinema lat scuole","","42.36602099999857","13.372059999998408","","","0","","",""
"376","E00820","VIA DA VINCI lato cinema front scuole","","42.36608099999855","13.371399999998406","","","0","","",""
"377","E00830","Via Da Vinci A24 fronte Via Carducci","","42.36576099999854","13.369449999998398","","","0","","",""
"378","E00840","Via Da Vinci A24 lato Via Carducci","","42.365500999998545","13.368809999998394","","","0","","",""
"379","E00850","Via Comunita Europea lato Via Australia","","42.36703099999854","13.365829999998379","","","0","","",""
"380","E00860","Via Comunita Europea front Via Australia","","42.36753099999852","13.36454999999837","","","0","","",""
"381","E00870","Via Comunita Europea lat Via Stati Uniti","","42.3692309999985","13.36197999999836","","","0","","",""
"382","E00880","Via Comunita Europea fro Via Stati Uniti","","42.36887099999852","13.36236999999836","","","0","","",""
"383","E00890","VIA MANZONIi lato Via Madonna d. Grazie","","42.36978099999849","13.358809999998341","","","0","","",""
"384","E00900","VIA MANZONI fronte Via Madonna d. Grazie","","42.369700999998486","13.35854999999834","","","0","","",""
"385","E00910","Via Madonna di Pettino lato Via Pascoli","","42.366600999998546","13.367509999998385","","","0","","",""
"386","E00920","Via Madonna di Pettino front Via Pascoli","","42.36663099999854","13.36760999999839","","","0","","",""
"387","E00930","VIA MADONNA PETTINO fronte scuole","","42.36826099999854","13.369479999998397","","","0","","",""
"388","E00940","VA MADONNA Pettino lato scuole","","42.368150999998555","13.369429999998397","","","0","","",""
"389","E00950","Via Peltuinum retro cinema","","42.367150999998564","13.373309999998416","","","0","","",""
"390","E00960","INAPLI VIA PICCININI lato Via San Raniero","","42.36528099999864","13.386149999998482","","","0","","",""
"391","E00970","Ctr. Romani Via Carducci lato scuole","","42.36455099999856","13.371109999998405","","","0","","",""
"392","E00980","Ctr. Romani Via Carducci fronte scuole","","42.364210999998555","13.371629999998408","","","0","","",""
"393","E00990","VALLE PRETARA Via Asmara incrocio piazza","","42.35845971428918","13.398533942770637","","","0","","",""
"394","E01000","Via del Castelvecchio entrata","","42.36979864376444","13.371860699197452","","","0","","",""
"395","E01010","VIA CASTELVECCHIO capolinea","","42.37058840074028","13.373538410411314","","","0","","",""
"396","E01020","Via del Castelvecchio uscita","","42.36975113543151","13.37163542535609","","","0","","",""
"397","F00010","SS17 BAZZANO lato Sud","","42.336780999998936","13.45329999999878","","","0","","",""
"398","F00020","SS17 BAZZANO lato Nord","","42.337160999998936","13.454029999998781","","","0","","",""
"399","F00060","SS17 bis lato via dell'Industria Bazzano","","42.34379099999897","13.460539999998808","","","0","","",""
"400","F00090","Via Fioretta Paganica lato pizzeria","","42.352980999999","13.468129999998839","","","0","","",""
"401","F00110","Via Fioretta Paganica lato via Onna","","42.35586099999902","13.47070999999885","","","0","","",""
"402","F00120","PAGANICA PIAZZA fronte monumento SP103","","42.358660999999","13.47105999999885","","","0","","",""
"403","F00130","PAGANICA PIAZZA lato monumento SP103","","42.35867099999901","13.471159999998848","","","0","","",""
"404","F00150","Via Evangelista Paganica incrocio Via Onna - lato bar","","42.35398114324841","13.471829258695834","","","0","","",""
"405","F00160","VIA EVANGELISTA Paganica incrocio Via Onna - fronte bar","","42.35365607947814","13.472440825012637","","","0","","",""
"406","F00170","Via Evangelista Paganica lato Via Emigrante","","42.353735371295","13.473545872240686","","","0","","",""
"407","F00180","Via Evangelista Paganica fronte Via Emigrante","","42.354441046280186","13.474768968776546","","","0","","",""
"408","F00190","Via dello Sport Paganica lato via S.Bartolomeo","","42.35354509685158","13.477515613533516","","","0","","",""
"409","F00200","Via dello Sport Paganica fronte via S.Bartolomeo","","42.35325171503964","13.477687216250668","","","0","","",""
"410","F00210","Via S.Bartolomeo Paganica fronte S.Chiara","","42.35364029766554","13.477923221862266","","","0","","",""
"411","F00290","SP103 c.da S.Pietro dir. Paganica","","42.35618099999908","13.489329999998919","","","0","","",""
"412","F00310","SP103 Pescomaggiore dir. Paganica","","42.35711099999915","13.50889999999899","","","0","","",""
"413","F00340","SP103 Pescomaggiore fronte via d. Cinque","","42.35780099999916","13.510989999998994","","","0","","",""
"414","F00370","SP103 Filetto fronte via Canna Vinole","","42.374550999999194","13.52045999999903","","","0","","",""
"415","F00380","Piazza Filetto Area Morelli","","42.3762609999992","13.520059999999031","","","0","","",""
"416","F00390","SP103 Filetto fronte via dell' Aia","","42.37625099999918","13.518529999999023","","","0","","",""
"417","F00410","SP103 di Filetto abitato dir. Filetto","","42.385810999999094","13.49499999999894","","","0","","",""
"418","F00440","SP103 di Fil. incr.SS17 bis dir. Filetto","","42.38743099999908","13.493169999998933","","","0","","",""
"419","F00460","CAMARDA SS17 bis lato Paese","","42.3894109999991","13.493949999998938","","","0","","",""
"420","F00470","CAMARDA SS17 bis fronte Paese","","42.38950099999909","13.49412999999894","","","0","","",""
"421","F00480","SS17 bis Camarda lato farmacia","","42.392450999999106","13.496479999998947","","","0","","",""
"422","F00490","SS17 bis Camarda fronte farmacia","","42.3927809999991","13.49677999999895","","","0","","",""
"423","F00500","SS17 bis Assergi lato Via del Convento","","42.41360099999913","13.506359999998987","","","0","","",""
"424","F00510","SS17 bis Assergi fronte Via del Convento","","42.41371099999913","13.506779999998981","","","0","","",""
"425","F00515","SS17 bis Assergi Via Pretara","","42.414340999999155","13.508869999998993","","","0","","",""
"426","F00520","SS17 bis Assergi lato Via delle Rosce","","42.41648099999914","13.507319999998987","","","0","","",""
"427","F00530","SS17 bis Assergi lato Via delle Cesole","","42.41586099999915","13.507069999998984","","","0","","",""
"428","F00540","SS17 bis Assergi Via Dei Monti lat Ovest","","42.41807099999914","13.508029999998989","","","0","","",""
"429","F00550","SS17 bis Assergi Via Dei Monti lato Est","","42.41792099999915","13.508149999998988","","","0","","",""
"430","F00560","SS17 bis Assergi fronte svincolo A24","","42.420980999999145","13.508409999998992","","","0","","",""
"431","F00570","SS17 bis Assergi lato svincolo A24","","42.42088099999915","13.50860999999899","","","0","","",""
"432","F00580","INFN Laboratori del Gran Sasso fro. lab.","","42.42046099999917","13.514659999999012","","","0","","",""
"433","F00590","Fonte Cerreto Funivia CTGS partenze bus","","42.425790999999215","13.528329999999057","","","0","","",""
"434","F00595","Fonte Cerreto Funivia CTGS arrivi bus","","42.425590999999216","13.527969999999057","","","0","","",""
"435","F00600","SS17bis Camarda fronte chiesa Valleverde","","42.38713099999909","13.492109999998933","","","0","","",""
"436","F00610","SS17 bis lato chiesa Valleverde Camarda","","42.38676099999908","13.491599999998929","","","0","","",""
"437","F00620","SS17 bis Via Oberdan fronte via Adamello","","42.36116099999902","13.472099999998852","","","0","","",""
"438","F00630","SS17 bis Via Oberdan lato via Adamello","","42.36095099999901","13.471579999998852","","","0","","",""
"439","F00640","SS17 bis Paganica fronte via del cinema","","42.361800999999005","13.467399999998836","","","0","","",""
"440","F00650","SS17 bis Paganica lato via del cinema","","42.36168099999898","13.467849999998839","","","0","","",""
"441","F00660","SS17 bis Paganica fronte via fontanelle","","42.36331099999899","13.464859999998826","","","0","","",""
"442","F00670","SS17 bis Paganica lato via fontanelle","","42.36355099999899","13.464329999998824","","","0","","",""
"443","F00680","SS17 bis Tempera fronte via del Mulino","","42.364930999998975","13.458479999998799","","","0","","",""
"444","F00690","SS17 bis Tempera lato via del Mulino","","42.36506099999895","13.458649999998803","","","0","","",""
"445","F00710","SS17 bis Tempera fronte Via del Salice","","42.36370099999893","13.453309999998778","","","0","","",""
"446","F00720","SS17 bis Tempera lato Via del Salice","","42.36365099999893","13.452959999998779","","","0","","",""
"447","F00730","SS17 bis zona miravalle - dir. Tempera","","42.36750099999889","13.440059999998727","","","0","","",""
"448","F00740","SS17 bis zona miravalle - dir. L'Aquila","","42.36778099999889","13.439819999998722","","","0","","",""
"449","F00750","SS17 bis lato civico 40 - miravalle","","42.36566099999886","13.434579999998702","","","0","","",""
"450","F00760","SS17 bis fronte civico 40 - miravalle","","42.365630999998864","13.4342799999987","","","0","","",""
"451","F00770","Via F.P.Tosti la cona lato ovest","","42.367750999998705","13.402179999998557","","","0","","",""
"452","F00780","Via F.P.Tosti la cona lato est","","42.3680609999987","13.402149999998558","","","0","","",""
"453","F00790","Via F.P.Tosti fronte via Sant' Onofrio","","42.37257099999873","13.405009999998569","","","0","","",""
"454","F00800","Via F.P.Tosti lato via Sant' Onofrio","","42.37251099999873","13.40502999999857","","","0","","",""
"455","F00810","Via F.P.Tosti loc. campitelli dir. L' Aq","","42.38328099999876","13.414929999998616","","","0","","",""
"456","F00820","s.p .70 di loc. loc. campitelli","","42.383530999998776","13.41537999999862","","","0","","",""
"457","F00830","Via F.P.Tosti loc. rotonda dir. L'Aquila","","42.38621099999878","13.416279999998622","","","0","","",""
"458","F00840","Via F.P.Tosti loc. rotonda dir. Aragno","","42.38626099999876","13.416569999998625","","","0","","",""
"459","F00850","Via F.P.Tosti la selva dir. L' Aquila","","42.39023899999878","13.418012999998632","","","0","","",""
"460","F00860","Via F.P.Tosti la selva dir. Aragno","","42.39006099999879","13.417059999998624","","","0","","",""
"461","F00870","Via Tosti Collebrincioni lato v. Corello","","42.39674099999876","13.413659999998611","","","0","","",""
"462","F00880","Via Tosti Collebrincioni fronte Corello","","42.39671099999877","13.413799999998613","","","0","","",""
"463","F00890","Via Tosti Collebrincioni fronte v.scuola","","42.39683099999878","13.415929999998621","","","0","","",""
"464","F00900","Via Tosti Collebrincioni lato v.scuola","","42.397010999998784","13.41570999999862","","","0","","",""
"465","F00910","COLLEBRINCIONI PIAZZAi f.chiesa S. Silvestro","","42.398620999998776","13.41559999999862","","","0","","",""
"466","F00920","COLLEBRINCIONI PIAZZA l.chiesa San Silvestro","","42.39881099999878","13.41575999999862","","","0","","",""
"467","F00930","SP70 di Coll. lato via della Cava","","42.3959509999989","13.447109999998757","","","0","","",""
"468","F00940","SP70 di Coll. fronte via della Cava","","42.39593099999891","13.447279999998758","","","0","","",""
"469","F00950","SP70 di Coll. lato via Quartaro","","42.395830999998935","13.452649999998778","","","0","","",""
"470","F00960","SP70 di Coll. fronte via Quartaro","","42.395750999998924","13.452849999998781","","","0","","",""
"471","F00970","Via dell'Aquila Aragno fermata lato nord","","42.395730999998946","13.45502999999879","","","0","","",""
"472","F00980","Via dell'Aquila Aragno fermata lato sud","","42.39563099999896","13.45560999999879","","","0","","",""
"473","F00990","ARAGNO CAPOLINEA","","42.39570099999896","13.458099999998801","","","0","","",""
"474","F01000","SP70 di Collebrincioni. dir L'Aquila","","42.39885099999882","13.425559999998667","","","0","","",""
"475","F01010","SP70 di Collebrincioni. dir Aragno","","42.39858099999883","13.42697999999867","","","0","","",""
"476","F01030","SP103 di Filetto abitato dir. Filetto","","42.38593099999909","13.497059999998948","","","0","","",""
"477","F01080","ASSERGI SS17 bis  Via Portella fr. Franco","","42.41505099999913","13.507229999998987","","","0","","",""
"478","F01085","ASSERGI SS17 bis Via Portella lat Franco","","42.41509099999914","13.507049999998987","","","0","","",""
"479","F01090","CASE ASSERGI","","42.41901099999919","13.521429999999038","","","0","","",""
"480","F01100","INFN Laboratori del Gran Sasso lato lab.","","42.420530999999166","13.514989999999013","","","0","","",""
"481","F01130","SS17 bis Tempera fronte via Biordi","","42.36401099999898","13.461359999998814","","","0","","",""
"482","F01140","SS17 bis Tempera lato via Biordi","","42.36403099999898","13.462099999998813","","","0","","",""
"483","F01155","CASE PAGANICA 2 Via Casalegno 4. MAP","","42.34571099999903","13.472611999998856","","","0","","",""
"484","F01170","CASE PAGANICA 2 Via Casalegno 3. ferm","","42.34535099999902","13.469659999998841","","","0","","",""
"485","F01180","CASE PAGANICA 2 Via Casalegno 2. ferm","","42.346400999999005","13.468559999998837","","","0","","",""
"486","F01190","CASE PAGANICA 2 Via Casalegno 1. ferm","","42.34848099999899","13.46814999999884","","","0","","",""
"487","F01200","CASE BAZZANO via De Andre 1. f.","","42.3357609999989","13.443229999998735","","","0","","",""
"488","F01210","CASE BAZZANO via De Andre 2. f.","","42.337320999998894","13.442819999998735","","","0","","",""
"489","F01220","CASE BAZZANO via De Andre 3. f.","","42.335860999998886","13.443029999998735","","","0","","",""
"490","F01230","SS17 bis fron via dell'Industria Bazzano","","42.34346099999897","13.459979999998804","","","0","","",""
"491","F01240","Via Industria N.I Bazzano fro. v.Galilei","","42.343180999998985","13.461751999998812","","","0","","",""
"492","F01250","Via Industria N.I Bazzano lato v.Galilei","","42.34310099999898","13.461710999998811","","","0","","",""
"493","F01260","N.I. BAZZANO Via Industria  lato ASM","","42.34295899999898","13.462496999998816","","","0","","",""
"494","F01270","N.I. BAZZANO Via Industria  fronte ASM","","42.34286299999898","13.462512999998815","","","0","","",""
"495","F01280","Via Industria N.I Bazzano lato Aquilav","","42.341650999999004","13.467509999998835","","","0","","",""
"496","F01290","Via Industria N.I Bazzano fronte Aquilav","","42.341284999999","13.468127999998837","","","0","","",""
"497","F01300","Via Industria N.I Bazzano fronte Comet","","42.338829999999014","13.469986999998843","","","0","","",""
"498","F01310","Via Industria N.I Bazzano lato Comet","","42.338672999999005","13.469543999998844","","","0","","",""
"499","F01320","Via Industria N.I Bazzano vigilanz","","42.33603099999901","13.471309999998851","","","0","","",""
"500","F01330","Via Industria N.I Bazzano Ferri","","42.336220999999014","13.469539999998842","","","0","","",""
"501","F01340","VIA VINCIALI N.I Bazzano fronte Brico","","42.33308299999904","13.477267999998872","","","0","","",""
"502","F01345","Via Vinciali N.I Bazzano fronte Auto4","","42.33433099999902","13.472679999998855","","","0","","",""
"503","F01350","VIA VINCIALIi N.I Bazzano lato Brico","","42.33302899999904","13.477054999998874","","","0","","",""
"504","F01355","Via Vinciali N.I Bazzano lato Auto4","","42.33419099999902","13.472869999998856","","","0","","",""
"505","F01360","VIA ONNA fronte via Vinciali N.I Bazzano","","42.332924999999044","13.478077999998874","","","0","","",""
"506","F01370","VIA ONNA lato distributore gpl","","42.337705999999024","13.475918999998868","","","0","","",""
"507","F01380","Via Onna Bazzano fronte distributore gpl","","42.338055999999035","13.475924999998867","","","0","","",""
"508","F01385","Via Onna Paganica fronte Teges","","42.342410999999025","13.474469999998863","","","0","","",""
"509","F01390","VIA ONNA Paganica fronte scuole","","42.34769099999902","13.472439999998857","","","0","","",""
"510","F01400","VIA ONNA Paganica lato scuole","","42.34723599999903","13.472885999998857","","","0","","",""
"511","F01410","Via Onna lato Carabinieri Paganica","","42.35127099999902","13.472186999998854","","","0","","",""
"512","F01420","Via Onna campo sportivo rugby Paganica","","42.34932499999901","13.472144999998855","","","0","","",""
"513","F01430","Via Onna fronte via Sant'Emidio Paganica","","42.35514899999902","13.471146999998851","","","0","","",""
"514","F01440","Via Onna fronte Carabinieri Paganica","","42.351290999999016","13.472419999998856","","","0","","",""
"515","F01460","Via Onna lato via Sant'Emidio Paganica","","42.35517099999901","13.47138999999885","","","0","","",""
"516","F01480","Via Pescomaggiore lato Via Rotellini Corvenisci","","42.35467093744245","13.4795326576326","","","0","","",""
"517","G00010","SS17 fronte Stazione Fs Paganica lato CC","","42.335600999998974","13.463229999998818","","","0","","",""
"518","G00020","SS17 lato Stazione Fs Paganica","","42.33506099999899","13.464559999998825","","","0","","",""
"519","G00030","SS17 lato bivio Via R. Volpe Monticchio","","42.33390099999899","13.468579999998838","","","0","","",""
"520","G00040","SS17 Nucleo Ind.le Bazzano lato Auto4","","42.332890999999016","13.472946999998856","","","0","","",""
"521","G00045","SS17 Nucleo Ind.le Bazzano fronte Auto4","","42.33270099999902","13.473249999998858","","","0","","",""
"522","G00050","SS17 lato bivio Onna paese","","42.33131099999905","13.478229999998877","","","0","","",""
"523","G00060","SS17 fronte bivio Onna paese","","42.33110099999904","13.479719999998881","","","0","","",""
"524","G00090","MAP ONNA paese - Casa Onna","","42.32966099999905","13.478609999998877","","","0","","",""
"525","G00100","SS17 Onna lato ex-mercato bestiame","","42.33029099999906","13.482099999998892","","","0","","",""
"526","G00110","SS17 Onna fronte ex-mercato bestiame","","42.32971099999906","13.483699999998898","","","0","","",""
"527","G00120","SS17 San Gregorio lato Via Mario Morelli","","42.328740999999084","13.487889999998913","","","0","","",""
"528","G00130","SS17 San Gregorio fronte Via M. Morelli","","42.328080999999074","13.489149999998919","","","0","","",""
"529","G00140","ATER SAN GREGORIO - capolinea","","42.329260999999086","13.491579999998928","","","0","","",""
"530","G00160","SS17 San Gregorio lato Paese","","42.32638099999911","13.495479999998942","","","0","","",""
"531","G00170","SS17 San Gregorio fronte Paese","","42.326210999999105","13.49524999999894","","","0","","",""
"532","G00190","SC Picenze cimitero dir. SS17","","42.3243209999992","13.523129999999037","","","0","","",""
